date,hard_coal_50hz_actual,lignite_50hz_actual,gas_50hz_actual,biomass_50hz_actual,pumped_storage_50hz_actual,hydro_50hz_actual,other_conv_50hz_actual,hard_coal_50hz_fitted,lignite_50hz_fitted,gas_50hz_fitted,biomass_50hz_fitted,pumped_storage_50hz_fitted,hydro_50hz_fitted,other_conv_50hz_fitted,hard_coal_50hz_lower,lignite_50hz_lower,gas_50hz_lower,biomass_50hz_lower,pumped_storage_50hz_lower,hydro_50hz_lower,other_conv_50hz_lower,hard_coal_50hz_upper,lignite_50hz_upper,gas_50hz_upper,biomass_50hz_upper,pumped_storage_50hz_upper,hydro_50hz_upper,other_conv_50hz_upper,cutoff,hours_ahead
2026-02-11 08:00:00+00:00,902.69,6858.89,4055.19,1081.7,580.63,126.63,949.79,935.5421663122191,6748.202792847831,3892.939350452108,1022.589564170554,514.5156783089434,122.81153978102658,907.7719871078642,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,2026-02-10 00:00:00+00:00,32
2026-02-11 09:00:00+00:00,907.55,6852.36,3997.08,1087.53,135.5,127.31,948.1,910.8207096092436,6804.693443808474,3879.9198749233524,1027.5720293245397,168.86216605984615,121.84464796533588,912.5325369162474,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,2026-02-10 00:00:00+00:00,33
2026-02-11 10:00:00+00:00,908.63,6778.39,3900.72,1082.53,124.23998,126.73,948.18,937.3765909671787,6865.142704751248,3851.2710363052684,1039.9215687119206,130.7800030834576,124.56863966562652,872.4923791703475,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,2026-02-10 00:00:00+00:00,34
2026-02-11 11:00:00+00:00,910.48,6803.61,3863.59,1064.48,123.200005,124.62,955.09,900.0470539673981,6686.110415760728,3781.3282203937047,1011.7458369677232,119.43143625295363,121.91867931546254,901.4284642915718,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,2026-02-10 00:00:00+00:00,35
2026-02-11 12:00:00+00:00,907.76,6746.02,3754.65,1057.1,134.49002,123.75,954.27,957.3380182789381,6880.350987818703,3685.9125884061204,1014.508207357472,208.39941035277616,121.32272381581369,936.0581027347953,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,2026-02-10 00:00:00+00:00,36
2026-02-11 13:00:00+00:00,907.16,6749.2,3755.71,1051.99,165.28998,123.15,948.65,915.560296623775,6899.405777819977,3684.203007790136,1014.0077459826454,228.4763833657985,122.63381219721349,908.1907980927848,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,2026-02-10 00:00:00+00:00,37
2026-02-11 14:00:00+00:00,907.69,6823.56,3848.29,1053.44,124.11999,123.32,941.86,883.2986583775976,6913.2194620791415,3688.7727269057004,1032.9956589491767,242.3749177223333,124.0353340599652,904.9110343663384,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,2026-02-10 00:00:00+00:00,38
2026-02-11 15:00:00+00:00,907.25,6798.91,3948.6,1087.09,140.43,127.26,937.49,912.692405266387,6958.811531580515,3725.972657856866,1051.0105394059774,618.6828318839297,127.3351062117284,924.5101335214164,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,2026-02-10 00:00:00+00:00,39
2026-02-11 16:00:00+00:00,908.3401,6822.96,4022.64,1083.77,392.74,145.15,939.78,928.0231062762318,7093.435414782955,3869.1146278089486,1068.693287101269,935.2563373445574,136.86821740664786,931.1841662678861,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,2026-02-10 00:00:00+00:00,40
2026-02-11 17:00:00+00:00,900.14,6821.98,4015.61,1069.57,507.83,134.47,943.14,999.1593679705313,6806.292448745724,4026.446994378985,1022.3089759835628,508.02564137563064,132.20056796112823,953.1968837528069,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,2026-02-10 00:00:00+00:00,41
2026-02-11 18:00:00+00:00,891.26,6824.47,3955.92,1053.73,151.30002,123.35,939.16,943.1464192677919,6756.719791309495,3971.3374902691944,1034.553109629375,282.47399178413207,125.77411470797293,912.2347354411698,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,2026-02-10 00:00:00+00:00,42
2026-02-11 19:00:00+00:00,893.49005,6854.34,3872.69,1023.0,108.61001,119.76,931.27,958.6642743989725,6794.087656824587,3804.3643210899695,1034.460166205611,78.13169675783632,120.01549699859777,891.436052032817,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,2026-02-10 00:00:00+00:00,43
2026-02-11 20:00:00+00:00,907.03,6837.96,3822.31,1011.59,25.36999,118.42,935.47,989.7180919739836,6797.934880310146,3749.601851718916,1024.9915072701822,61.37119152902795,116.50422630793676,910.4497307127959,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,2026-02-10 00:00:00+00:00,44
2026-02-11 21:00:00+00:00,907.1,6592.84,3680.38,1008.1,-5.431801e-06,118.01,935.25,944.4728125066881,6682.013830993434,3621.738127431141,1022.6783268165402,24.71139127282919,114.01944688186256,888.1529473018263,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,2026-02-10 00:00:00+00:00,45
2026-02-11 22:00:00+00:00,902.34,6150.76,3562.89,1010.25,-5.431801e-06,118.26,935.85,964.2233130451262,6576.465459968838,3573.454938073328,1019.2405467769627,-35.412689071188254,117.33364016176043,900.3545148855274,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,2026-02-10 00:00:00+00:00,46
2026-02-11 23:00:00+00:00,901.73,6127.84,3511.01,1001.8,0.010004334,117.28,938.28,818.7015496739634,6216.805116112977,3505.1262365494213,1013.6823815616939,-3.804633083065596,116.9734245954581,897.7222776627522,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,2026-02-10 00:00:00+00:00,47
2026-02-12 00:00:00+00:00,899.52,6249.07,3495.96,1017.81,-5.431801e-06,119.15,949.14,765.3823177177173,6055.017025405526,3374.6130392937066,1012.7659695395124,23.94593183375531,115.18962219114952,873.6598079731817,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,2026-02-10 00:00:00+00:00,48
2026-02-12 01:00:00+00:00,738.71,6399.69,3496.47,1023.09,-5.431801e-06,119.77,940.53,731.6795347027314,6356.191151603633,3266.359909005376,984.1453927217331,18.54988702399561,114.52806971349958,878.1750073889374,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,2026-02-10 00:00:00+00:00,49
2026-02-12 02:00:00+00:00,627.21,6393.86,3465.09,994.15,-5.431801e-06,116.38,939.1,662.8933160129916,6094.92017290619,3488.2871154355703,978.4424477614999,17.97435274835061,114.54729904504956,906.8041335772984,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,2026-02-10 00:00:00+00:00,50
2026-02-12 03:00:00+00:00,678.65,6393.23,3486.18,990.68,-5.431801e-06,115.98,939.87,705.7733456738205,6063.455294100462,3539.953583919535,983.084054046424,25.30142842238689,115.30291441318698,870.4151885916044,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,2026-02-10 00:00:00+00:00,51
2026-02-12 04:00:00+00:00,867.98,6428.74,3571.94,990.73,-5.431801e-06,115.98,943.36,931.4525175533296,6712.887165610442,3529.8347798122445,986.7046698448199,21.682809813177983,116.79409545292448,851.5578791080709,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,2026-02-10 00:00:00+00:00,52
2026-02-12 05:00:00+00:00,904.81006,6728.45,3678.29,997.95,94.53002,116.83,937.42,936.0293080403029,6654.118370449147,3612.5357721104974,1008.2388017390012,75.8684831884608,115.96866383407595,889.8392438031665,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,2026-02-10 00:00:00+00:00,53
2026-02-12 06:00:00+00:00,906.31006,6811.59,3866.22,1027.46,422.09,120.28,941.68,859.1450823103019,6632.55195389929,3560.989583936809,1019.5417971865609,750.9843164237559,118.19484833945496,866.0673285813981,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,2026-02-10 00:00:00+00:00,54
2026-02-12 07:00:00+00:00,906.69,6808.35,3873.05,1030.38,756.91,120.62,949.63,875.5164978718515,6649.232585870527,3810.4996023774133,1034.6617632743648,765.050493207544,119.03038375398798,898.675660357391,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,2026-02-10 00:00:00+00:00,55
2026-02-12 08:00:00+00:00,905.08,6828.26,3806.66,1021.94,568.04,119.64,944.4,877.3082142988765,6544.355885133011,3711.3810058745294,1029.513442219135,439.9659340326367,120.61845341222812,888.0349167649803,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,2026-02-10 00:00:00+00:00,56
2026-02-12 09:00:00+00:00,907.0,6573.58,3659.42,1023.78,144.46002,119.85,947.01,848.8096555374632,6537.77033061504,3509.882047153405,1022.9017268217958,66.02931941000514,119.85465833910227,896.5386549020653,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,2026-02-10 00:00:00+00:00,57
2026-02-12 10:00:00+00:00,893.03,6450.51,3573.41,1011.21,73.07,118.38,946.9,857.7688183959093,6560.616705004402,3430.079267847146,1008.2861323476466,82.78959598044588,116.39013872702085,892.3709897146715,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,2026-02-10 00:00:00+00:00,58
2026-02-12 11:00:00+00:00,834.13,6428.93,3513.03,1005.81,38.41,117.74,947.25,852.5917936348216,6464.675611702277,3465.439530529765,1006.0826164373531,70.50122537974949,116.50750129834779,886.5817402745053,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,2026-02-10 00:00:00+00:00,59
2026-02-12 12:00:00+00:00,859.4,6367.73,3499.15,990.21,95.98998,115.92,936.31,777.2254238366702,6422.826656389512,3412.6926766783954,1001.9563951137795,119.6371870828956,116.34665561006777,905.6213201189796,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,2026-02-10 00:00:00+00:00,60
2026-02-12 13:00:00+00:00,711.75,6425.72,3519.59,999.31,81.940025,116.98,930.13,827.9858047630926,6213.282025666373,3468.667720002987,1004.7517673264298,161.71058727438856,114.90379085492465,896.5186173433854,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,2026-02-10 00:00:00+00:00,61
2026-02-12 14:00:00+00:00,657.69,6437.85,3533.4,1003.95,114.409996,117.53,914.12,849.507456053716,6452.506886218475,3580.317945082502,1046.7984200051908,198.94596088043156,119.3241344547918,901.4821327889551,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,2026-02-10 00:00:00+00:00,62
2026-02-12 15:00:00+00:00,871.9,6539.72,3614.53,1033.97,144.4,121.04,915.69,894.0756372402107,6524.07938758646,3506.4948495841354,1047.4972440136364,436.06071469159156,123.67905640860636,905.1890418340713,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,2026-02-10 00:00:00+00:00,63
2026-02-12 16:00:00+00:00,901.68,6811.63,3738.28,1035.61,388.67,121.24,929.32,928.9908466828583,6549.649839424663,3629.6274184417653,1046.0360850607583,667.6195308364233,125.99414136821798,905.1874732982034,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,2026-02-10 00:00:00+00:00,64
2026-02-12 17:00:00+00:00,905.02,6817.11,3834.64,1034.77,545.42,121.14,941.01,899.2447371544736,6758.071805344343,3788.3185641191385,1020.4724607301893,529.1492647946355,124.70467690823313,929.3036333701987,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,2026-02-10 00:00:00+00:00,65
2026-02-12 18:00:00+00:00,903.22,6846.95,3851.88,1027.98,228.51,120.34,944.65,970.9175672278521,6719.019103645976,3729.3685578548902,1019.638499601465,283.2617211353206,122.88929581098611,920.052105151108,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,2026-02-10 00:00:00+00:00,66
2026-02-12 19:00:00+00:00,906.71,6776.27,3766.15,1025.41,0.67998725,120.04,947.48,897.7566682547181,6398.836285862531,3798.5712319725744,1002.6165855749682,224.33176273743663,120.86980583135909,885.2602596458836,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,2026-02-10 00:00:00+00:00,67
2026-02-12 20:00:00+00:00,905.6,6502.83,3694.34,1011.14,0.010004334,118.37,950.74,806.707275218693,6079.514792328651,3666.314027257802,1003.3108069526679,170.50662678993086,116.23408685020857,906.7712188071935,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,2026-02-10 00:00:00+00:00,68
2026-02-12 21:00:00+00:00,904.86,6377.16,3598.07,993.43,0.059992127,116.3,950.99,820.0698964640212,6091.699409649999,3571.2648210987136,1006.2629857756019,24.657209617081605,116.6601796400554,904.8480383802824,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,2026-02-10 00:00:00+00:00,69
2026-02-12 22:00:00+00:00,837.17,6312.49,3467.43,988.7,-5.431801e-06,115.74,950.51,736.0878408347568,5500.316605471502,3504.213324848479,1014.860040342843,5.544332222513333,117.62910459156217,895.5607542488981,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,2026-02-10 00:00:00+00:00,70
2026-02-12 23:00:00+00:00,665.66,6317.11,3492.52,989.71,-5.431801e-06,115.86,947.98,745.3167551415138,5689.847501949908,3494.689927579136,995.7422399515701,5.080469380569809,116.10353920560327,909.7584798340733,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,2026-02-10 00:00:00+00:00,71
2026-02-13 00:00:00+00:00,663.43,6305.44,3457.91,992.87,-5.431801e-06,116.24,945.18,638.1826106920862,5348.085024301408,3343.664324243428,987.7851343562936,5.500786075595727,118.34433488556867,884.6499756839172,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,2026-02-10 00:00:00+00:00,72
2026-02-13 01:00:00+00:00,684.09,6218.21,3426.64,1006.48,-5.431801e-06,117.83,948.98,668.667184692929,5305.1724508190355,3105.626874617439,987.059634913309,-5.400137910441799,117.7569363795376,886.2179907919342,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,2026-02-10 00:00:00+00:00,73
2026-02-13 02:00:00+00:00,688.88,6196.82,3401.16,1005.52,-5.431801e-06,117.72,945.54,679.7029447666582,5449.7126948258565,3270.9856178010477,997.2047868654689,-17.271573885605733,116.2026387133027,847.7584911542317,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,2026-02-10 00:00:00+00:00,74
2026-02-13 03:00:00+00:00,687.14,6267.28,3480.56,1012.83,-5.431801e-06,118.57,955.9,690.3581927485342,5411.902530188513,3302.795493701431,989.0464333683404,-0.004556066627799282,115.07841533740739,901.7126472729846,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,2026-02-10 00:00:00+00:00,75
2026-02-13 04:00:00+00:00,846.68,6445.83,3566.77,1003.29,-5.431801e-06,117.46,953.69,803.2635345107767,6064.238514048991,3552.2752404055527,991.9410441148292,6.093290992681318,115.3731975903543,876.1670618465641,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,2026-02-10 00:00:00+00:00,76
2026-02-13 05:00:00+00:00,926.71,6715.58,3595.85,1002.02,82.86999,117.31,943.2,1020.4523430773952,6665.839305552967,3790.2241772951975,1010.2471050573313,142.93001377989816,115.83288970329794,926.0090637253038,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,2026-02-10 00:00:00+00:00,77
2026-02-13 06:00:00+00:00,940.42004,6891.3,3770.79,1010.43,563.83,118.3,952.84,948.4472447720387,6655.445661898703,3723.8336344666495,1027.8723327727823,765.3959948117247,121.50160970677202,877.5054594845569,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,2026-02-10 00:00:00+00:00,78
2026-02-13 07:00:00+00:00,946.64,6916.09,3785.15,1028.22,737.83,120.39,958.77,978.5145592638087,6925.9539335528825,3780.0643209467394,1021.6647013483663,910.4713526027588,123.19641968512298,892.7910947895737,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,2026-02-10 00:00:00+00:00,79
2026-02-13 08:00:00+00:00,954.94,6889.65,3805.56,1014.32,473.2,118.75,974.21,1059.305456007454,6877.583914203781,3879.0179633365315,1024.2326439331457,506.3104758289843,122.98958118542957,896.6539265008396,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,2026-02-10 00:00:00+00:00,80
2026-02-13 09:00:00+00:00,954.32,6779.32,3752.65,1006.27,67.29,117.81,972.06,988.6072827803637,6707.465011429418,3783.969080598754,1028.4034343526832,210.05641369236704,120.98130575160658,913.468030993589,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,2026-02-10 00:00:00+00:00,81
2026-02-13 10:00:00+00:00,958.84,6503.6,3727.17,1008.65,57.779995,118.08,971.19,949.006488334385,6645.438502327192,3997.609800982393,1023.599150448211,148.3317484381431,119.34481985763088,921.3336210072916,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,2026-02-10 00:00:00+00:00,82
2026-02-13 11:00:00+00:00,961.74,6449.0,3791.93,1009.4,82.929985,118.18,966.27,942.2260039314511,6672.5675213543545,3976.411142668187,1017.2136061187814,134.30502241168307,119.01418961636992,936.9342096094824,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,2026-02-10 00:00:00+00:00,83
2026-02-13 12:00:00+00:00,967.92,6449.75,3796.9,1006.64,68.14999,117.86,981.2,1030.1178410517766,6763.210992881376,4068.989883874149,1021.7422802101813,168.63846204611355,118.04711437123031,918.5347980711683,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,2026-02-10 00:00:00+00:00,84
2026-02-13 13:00:00+00:00,961.43,6693.02,3918.49,1015.69,118.83001,118.92,979.76,1036.7604548422096,6704.030766242633,4143.063096530458,1027.7888212727973,166.03287104259317,120.3190892033411,919.0695148805031,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,2026-02-10 00:00:00+00:00,85
2026-02-13 14:00:00+00:00,957.76,6884.3,3978.94,1036.65,300.08,121.37,976.67,1017.9858624864253,6792.744521641336,4240.771748463512,1039.8315380568883,342.11118647381363,123.82174292935126,920.7007078613811,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,2026-02-10 00:00:00+00:00,86
2026-02-13 15:00:00+00:00,967.57,6875.56,4033.52,1072.72,909.71,137.58,1021.47,1035.678095616062,6777.983274417923,4215.142535275347,1053.9051664603373,891.7501642201083,130.90751323654212,926.0190679293366,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,2026-02-10 00:00:00+00:00,87
