date,solar_50hz_actual,solar_50hz_fitted,solar_50hz_lower,solar_50hz_upper,cutoff,hours_ahead
2026-02-09 11:00:00+00:00,1944.2,2526.6885,2001.3991170575787,3051.9778965988025,2026-02-04 00:00:00+00:00,131
2026-02-09 12:00:00+00:00,1870.73,2186.3948,1661.1054486176074,2711.684228158831,2026-02-04 00:00:00+00:00,132
2026-02-09 13:00:00+00:00,1434.61,1460.5298,935.2403358156394,1985.819115356863,2026-02-04 00:00:00+00:00,133
2026-02-09 14:00:00+00:00,765.66,1107.3638,582.0743071021243,1632.653086643348,2026-02-04 00:00:00+00:00,134
2026-02-09 15:00:00+00:00,193.94,349.19745,-176.09195537877122,874.4868241624522,2026-02-04 00:00:00+00:00,135
2026-02-09 16:00:00+00:00,1.3399113,0.26520428,-525.0241107844545,525.5546687567689,2026-02-04 00:00:00+00:00,136
2026-02-09 17:00:00+00:00,6.7573055e-05,3.917792,-521.37156354538,529.2072159958436,2026-02-04 00:00:00+00:00,137
2026-02-09 18:00:00+00:00,6.7573055e-05,2.6736515,-522.6156678038001,527.9631117374236,2026-02-04 00:00:00+00:00,138
2026-02-09 19:00:00+00:00,6.7573055e-05,2.6736515,-522.6156678038001,527.9631117374236,2026-02-04 00:00:00+00:00,139
2026-02-09 20:00:00+00:00,6.7573055e-05,5.2603216,-520.0290421079844,530.5497374332392,2026-02-04 00:00:00+00:00,140
2026-02-09 21:00:00+00:00,6.7573055e-05,8.905585,-516.3838364729863,534.1949430682371,2026-02-04 00:00:00+00:00,141
2026-02-09 22:00:00+00:00,6.7573055e-05,8.905585,-516.3838364729863,534.1949430682371,2026-02-04 00:00:00+00:00,142
2026-02-09 23:00:00+00:00,6.7573055e-05,4.603339,-520.686016461992,529.8927630792314,2026-02-04 00:00:00+00:00,143
2026-02-10 00:00:00+00:00,6.7573055e-05,0.504218,-524.7852110193608,525.7935685218627,2026-02-04 00:00:00+00:00,144
2026-02-10 01:00:00+00:00,6.7573055e-05,17.655096,-507.63423178729363,542.94454775393,2026-02-04 00:00:00+00:00,145
2026-02-10 02:00:00+00:00,6.7573055e-05,8.0552435,-517.2340735937728,533.3447059474508,2026-02-04 00:00:00+00:00,146
2026-02-10 03:00:00+00:00,6.7573055e-05,5.0552435,-520.2342101786712,530.3445693625524,2026-02-04 00:00:00+00:00,147
2026-02-10 04:00:00+00:00,6.7573055e-05,-2.80462,-528.0940918189485,522.4846877222751,2026-02-04 00:00:00+00:00,148
2026-02-10 05:00:00+00:00,6.7573055e-05,35.160225,-490.1292681856853,560.4495113555381,2026-02-04 00:00:00+00:00,149
2026-02-10 06:00:00+00:00,15.780097,20.608465,-504.6809227311014,545.8978568101222,2026-02-04 00:00:00+00:00,150
2026-02-10 07:00:00+00:00,597.07,791.7288,266.43940172157863,1317.0181812628023,2026-02-04 00:00:00+00:00,151
2026-02-10 08:00:00+00:00,2128.46,2061.5583,1536.268913656711,2586.847693197935,2026-02-04 00:00:00+00:00,152
2026-02-10 09:00:00+00:00,3954.09,3898.1528,3372.8634643766018,4423.442243917825,2026-02-04 00:00:00+00:00,153
2026-02-10 10:00:00+00:00,5273.5,4992.5645,4467.274995153272,5517.853774694497,2026-02-04 00:00:00+00:00,154
2026-02-10 11:00:00+00:00,5852.9,5557.89,5032.600533879215,6083.179313420438,2026-02-04 00:00:00+00:00,155
2026-02-10 12:00:00+00:00,5529.7905,5400.0244,4874.735211946145,5925.313991487368,2026-02-04 00:00:00+00:00,156
2026-02-10 13:00:00+00:00,4494.75,4039.5942,3514.3048243029407,4564.883603844164,2026-02-04 00:00:00+00:00,157
2026-02-10 14:00:00+00:00,2471.07,2196.5276,1671.2381271821337,2721.8169067233575,2026-02-04 00:00:00+00:00,158
2026-02-10 15:00:00+00:00,610.56,505.38568,-19.903693922919956,1030.6750856183037,2026-02-04 00:00:00+00:00,159
2026-02-10 16:00:00+00:00,7.349921,64.96833,-460.3209666817488,590.2578128594746,2026-02-04 00:00:00+00:00,160
2026-02-10 17:00:00+00:00,6.7573055e-05,-12.014337,-537.3038365006983,513.2749430405254,2026-02-04 00:00:00+00:00,161
2026-02-10 18:00:00+00:00,6.7573055e-05,-13.97088,-539.2602747762999,511.3185047649238,2026-02-04 00:00:00+00:00,162
2026-02-10 19:00:00+00:00,6.7573055e-05,0.21637617,-525.072922530479,525.5058570107449,2026-02-04 00:00:00+00:00,163
2026-02-10 20:00:00+00:00,6.7573055e-05,7.3430853,-517.9464076109543,532.6323719302693,2026-02-04 00:00:00+00:00,164
2026-02-10 21:00:00+00:00,6.7573055e-05,56.717354,-468.57213597714644,582.006643564077,2026-02-04 00:00:00+00:00,165
2026-02-10 22:00:00+00:00,6.7573055e-05,21.888494,-503.4009041392246,547.1778754019992,2026-02-04 00:00:00+00:00,166
2026-02-10 23:00:00+00:00,6.7573055e-05,-15.205255,-540.4946563698613,510.0841231713621,2026-02-04 00:00:00+00:00,167
2026-02-05 00:00:00+00:00,6.7573055e-05,-29.297297,-554.5865677626844,495.9922117785393,2026-02-05 00:00:00+00:00,0
2026-02-05 01:00:00+00:00,6.7573055e-05,-16.956476,-542.2459265747766,508.33285296644726,2026-02-05 00:00:00+00:00,1
2026-02-05 02:00:00+00:00,6.7573055e-05,-17.930109,-543.2193835910139,507.3593959502098,2026-02-05 00:00:00+00:00,2
2026-02-05 03:00:00+00:00,6.7573055e-05,-17.587336,-542.8767092601861,507.7020702810378,2026-02-05 00:00:00+00:00,3
2026-02-05 04:00:00+00:00,6.7573055e-05,-37.19964,-562.4889116535678,488.0898678876558,2026-02-05 00:00:00+00:00,4
2026-02-05 05:00:00+00:00,6.7573055e-05,-35.60076,-560.8902277604116,489.6885517808123,2026-02-05 00:00:00+00:00,5
2026-02-05 06:00:00+00:00,1.3699406,-28.452082,-553.7414896069249,496.8372899342987,2026-02-05 00:00:00+00:00,6
2026-02-05 07:00:00+00:00,63.780098,218.57257,-306.7167514391999,743.8620281020237,2026-02-05 00:00:00+00:00,7
2026-02-05 08:00:00+00:00,248.82,363.27582,-162.01353666371142,888.5652428775122,2026-02-05 00:00:00+00:00,8
2026-02-05 09:00:00+00:00,495.87994,392.42914,-132.8602252964647,917.7185542447589,2026-02-05 00:00:00+00:00,9
2026-02-05 10:00:00+00:00,669.4799,468.40802,-56.881369440450726,993.6974101007727,2026-02-05 00:00:00+00:00,10
2026-02-05 11:00:00+00:00,722.94,812.4357,287.14629680933126,1337.725076350555,2026-02-05 00:00:00+00:00,11
2026-02-05 12:00:00+00:00,663.76996,633.7315,108.4421293368573,1159.0209088780807,2026-02-05 00:00:00+00:00,12
2026-02-05 13:00:00+00:00,496.74994,114.972725,-410.31670604945884,640.2620734917648,2026-02-05 00:00:00+00:00,13
2026-02-05 14:00:00+00:00,253.6701,243.83405,-281.4552839195853,769.1234956216385,2026-02-05 00:00:00+00:00,14
2026-02-05 15:00:00+00:00,57.099922,188.18707,-337.10226176095875,713.4765177802651,2026-02-05 00:00:00+00:00,15
2026-02-05 16:00:00+00:00,0.6099309,-31.497004,-556.7862710814793,493.7925084597441,2026-02-05 00:00:00+00:00,16
2026-02-05 17:00:00+00:00,6.7573055e-05,-16.450861,-541.7401495804042,508.8386299608194,2026-02-05 00:00:00+00:00,17
2026-02-05 18:00:00+00:00,6.7573055e-05,-7.5541315,-532.8435143914435,517.7352651497799,2026-02-05 00:00:00+00:00,18
2026-02-05 19:00:00+00:00,6.7573055e-05,-10.580499,-535.86984264494,514.7089368962834,2026-02-05 00:00:00+00:00,19
2026-02-05 20:00:00+00:00,6.7573055e-05,-10.580499,-535.86984264494,514.7089368962834,2026-02-05 00:00:00+00:00,20
2026-02-05 21:00:00+00:00,6.7573055e-05,-8.598077,-533.8874111224723,516.6913684187516,2026-02-05 00:00:00+00:00,21
2026-02-05 22:00:00+00:00,6.7573055e-05,5.198554,-520.0907512665758,530.4880282746478,2026-02-05 00:00:00+00:00,22
2026-02-05 23:00:00+00:00,6.7573055e-05,21.507147,-503.7822707077544,546.796508833469,2026-02-05 00:00:00+00:00,23
2026-02-06 00:00:00+00:00,6.7573055e-05,-9.296563,-534.5860540401591,515.9927255010646,2026-02-05 00:00:00+00:00,24
2026-02-06 01:00:00+00:00,6.7573055e-05,4.961982,-520.3274683926197,530.2513111486039,2026-02-05 00:00:00+00:00,25
2026-02-06 02:00:00+00:00,6.7573055e-05,-10.601983,-535.891470613707,514.6873089275166,2026-02-05 00:00:00+00:00,26
2026-02-06 03:00:00+00:00,6.7573055e-05,-1.8292781,-527.118650585393,523.4601289558307,2026-02-05 00:00:00+00:00,27
2026-02-06 04:00:00+00:00,6.7573055e-05,-11.734307,-537.0236650153888,513.5551145258346,2026-02-05 00:00:00+00:00,28
2026-02-06 05:00:00+00:00,6.7573055e-05,1.1328801,-524.1566109730011,526.4221685682223,2026-02-05 00:00:00+00:00,29
2026-02-06 06:00:00+00:00,2.8299015,10.384101,-514.9053961493041,535.6733833919195,2026-02-05 00:00:00+00:00,30
2026-02-06 07:00:00+00:00,108.86994,207.59479,-317.69463217306793,732.8841473681557,2026-02-05 00:00:00+00:00,31
2026-02-06 08:00:00+00:00,346.19,573.6724,48.38304586705772,1098.9618254082816,2026-02-05 00:00:00+00:00,32
2026-02-06 09:00:00+00:00,610.95,891.26886,365.97944927736626,1416.55822881859,2026-02-05 00:00:00+00:00,33
2026-02-06 10:00:00+00:00,870.4899,1326.6381,801.3486747573329,1851.9274542985565,2026-02-05 00:00:00+00:00,34
2026-02-06 11:00:00+00:00,1007.34,1302.4064,777.1170160257884,1827.695795567012,2026-02-05 00:00:00+00:00,35
2026-02-06 12:00:00+00:00,973.4799,1242.7643,717.4748166145123,1768.053596155736,2026-02-05 00:00:00+00:00,36
2026-02-06 13:00:00+00:00,738.2,980.97797,455.6885929199873,1506.267372461211,2026-02-05 00:00:00+00:00,37
2026-02-06 14:00:00+00:00,332.65997,346.16193,-179.12741103193093,871.4513685092925,2026-02-05 00:00:00+00:00,38
2026-02-06 15:00:00+00:00,73.48005,167.8559,-357.4335445104034,693.1452350308202,2026-02-05 00:00:00+00:00,39
2026-02-06 16:00:00+00:00,1.2200383,-8.9447565,-534.2340538879362,516.3447256532875,2026-02-05 00:00:00+00:00,40
2026-02-06 17:00:00+00:00,6.7573055e-05,-12.870782,-538.1602246951707,512.4185548460532,2026-02-05 00:00:00+00:00,41
2026-02-06 18:00:00+00:00,6.7573055e-05,-11.008721,-536.2980367421765,514.2807427990472,2026-02-05 00:00:00+00:00,42
2026-02-06 19:00:00+00:00,6.7573055e-05,-11.008721,-536.2980367421765,514.2807427990472,2026-02-05 00:00:00+00:00,43
2026-02-06 20:00:00+00:00,6.7573055e-05,-8.14251,-533.4318348262468,517.1469447149768,2026-02-05 00:00:00+00:00,44
2026-02-06 21:00:00+00:00,6.7573055e-05,-5.8634577,-531.1527628147296,519.4260167264943,2026-02-05 00:00:00+00:00,45
2026-02-06 22:00:00+00:00,6.7573055e-05,-5.8634577,-531.1527628147296,519.4260167264943,2026-02-05 00:00:00+00:00,46
2026-02-06 23:00:00+00:00,6.7573055e-05,-5.8634577,-531.1527628147296,519.4260167264943,2026-02-05 00:00:00+00:00,47
2026-02-07 00:00:00+00:00,6.7573055e-05,-7.582452,-532.8718886990919,517.7068908421318,2026-02-05 00:00:00+00:00,48
2026-02-07 01:00:00+00:00,6.7573055e-05,-6.5543756,-531.8438657066076,518.7349138346158,2026-02-05 00:00:00+00:00,49
2026-02-07 02:00:00+00:00,6.7573055e-05,-6.5543756,-531.8438657066076,518.7349138346158,2026-02-05 00:00:00+00:00,50
2026-02-07 03:00:00+00:00,6.7573055e-05,-6.5543756,-531.8438657066076,518.7349138346158,2026-02-05 00:00:00+00:00,51
2026-02-07 04:00:00+00:00,6.7573055e-05,-12.400079,-537.6893699255961,512.8894096156275,2026-02-05 00:00:00+00:00,52
2026-02-07 05:00:00+00:00,6.7573055e-05,-7.603448,-532.892921402663,517.6858581385604,2026-02-05 00:00:00+00:00,53
2026-02-07 06:00:00+00:00,3.5899112,7.7234564,-517.5660331510835,533.0127463901401,2026-02-05 00:00:00+00:00,54
2026-02-07 07:00:00+00:00,191.16998,254.39117,-270.89825567887647,779.6805238623472,2026-02-05 00:00:00+00:00,55
2026-02-07 08:00:00+00:00,623.96,779.8907,254.60136278033406,1305.1801423215577,2026-02-05 00:00:00+00:00,56
2026-02-07 09:00:00+00:00,1079.13,1566.0237,1040.734275461414,2091.3130550026376,2026-02-05 00:00:00+00:00,57
2026-02-07 10:00:00+00:00,1424.63,1495.8896,970.6002293483275,2021.1790088895511,2026-02-05 00:00:00+00:00,58
2026-02-07 11:00:00+00:00,1520.02,1379.9841,854.6947541966904,1905.273533737914,2026-02-05 00:00:00+00:00,59
2026-02-07 12:00:00+00:00,1340.92,1223.8245,698.535065470219,1749.1138450114427,2026-02-05 00:00:00+00:00,60
2026-02-07 13:00:00+00:00,1026.69,1235.0145,709.7250590353872,1760.3038385766108,2026-02-05 00:00:00+00:00,61
2026-02-07 14:00:00+00:00,575.89996,602.3765,77.08713043349735,1127.6659099747208,2026-02-05 00:00:00+00:00,62
2026-02-07 15:00:00+00:00,147.90985,207.456,-317.8333289635998,732.7454505776236,2026-02-05 00:00:00+00:00,63
2026-02-07 16:00:00+00:00,1.8599309,-41.07171,-566.3611117497512,484.2176677914724,2026-02-05 00:00:00+00:00,64
2026-02-07 17:00:00+00:00,6.7573055e-05,-8.668145,-533.9576524155314,516.6211271256925,2026-02-05 00:00:00+00:00,65
2026-02-07 18:00:00+00:00,6.7573055e-05,-5.487481,-530.7769520546899,519.8018274865337,2026-02-05 00:00:00+00:00,66
2026-02-07 19:00:00+00:00,6.7573055e-05,-0.92815506,-526.2176175012642,524.3611620399593,2026-02-05 00:00:00+00:00,67
2026-02-07 20:00:00+00:00,6.7573055e-05,-7.416436,-532.7058097095705,517.8729698316529,2026-02-05 00:00:00+00:00,68
2026-02-07 21:00:00+00:00,6.7573055e-05,-7.416436,-532.7058097095705,517.8729698316529,2026-02-05 00:00:00+00:00,69
2026-02-07 22:00:00+00:00,6.7573055e-05,-17.011408,-542.3006909727546,508.278088568469,2026-02-05 00:00:00+00:00,70
2026-02-07 23:00:00+00:00,6.7573055e-05,-5.4191217,-530.7084965572171,519.8702829840065,2026-02-05 00:00:00+00:00,71
2026-02-08 00:00:00+00:00,6.7573055e-05,2.8054874,-522.4839157738811,528.0948637673423,2026-02-05 00:00:00+00:00,72
2026-02-08 01:00:00+00:00,6.7573055e-05,-3.7477353,-529.0371903102196,521.5415892310039,2026-02-05 00:00:00+00:00,73
2026-02-08 02:00:00+00:00,6.7573055e-05,-10.073419,-535.3628751201773,515.2159044210464,2026-02-05 00:00:00+00:00,74
2026-02-08 03:00:00+00:00,6.7573055e-05,-4.9240046,-530.2134343363623,520.3653452048611,2026-02-05 00:00:00+00:00,75
2026-02-08 04:00:00+00:00,6.7573055e-05,-11.823907,-537.1133516381651,513.4654279030588,2026-02-05 00:00:00+00:00,76
2026-02-08 05:00:00+00:00,6.7573055e-05,1.0479192,-524.2415354742138,526.3372440670096,2026-02-05 00:00:00+00:00,77
2026-02-08 06:00:00+00:00,2.38996,-4.476739,-529.766191752873,520.8125877883506,2026-02-05 00:00:00+00:00,78
2026-02-08 07:00:00+00:00,179.81,258.7249,-266.56452663451364,784.0142529067098,2026-02-05 00:00:00+00:00,79
2026-02-08 08:00:00+00:00,624.09,566.45013,41.16079246193749,1091.739572003161,2026-02-05 00:00:00+00:00,80
2026-02-08 09:00:00+00:00,1111.08,1249.4468,724.157362909122,1774.7361424503456,2026-02-05 00:00:00+00:00,81
2026-02-08 10:00:00+00:00,1511.1,1814.6854,1289.3960673246834,2339.974846865907,2026-02-05 00:00:00+00:00,82
2026-02-08 11:00:00+00:00,1694.15,1835.3854,1310.0960176518229,2360.6747971930463,2026-02-05 00:00:00+00:00,83
2026-02-08 12:00:00+00:00,1507.41,1352.3324,827.0429992848813,1877.621778826105,2026-02-05 00:00:00+00:00,84
2026-02-08 13:00:00+00:00,1074.12,1061.8928,536.6033877763932,1587.1821673176169,2026-02-05 00:00:00+00:00,85
2026-02-08 14:00:00+00:00,567.04,594.46906,69.17962757758642,1119.75840711881,2026-02-05 00:00:00+00:00,86
2026-02-08 15:00:00+00:00,135.19012,140.75555,-384.5337862186593,666.0449933225643,2026-02-05 00:00:00+00:00,87
2026-02-08 16:00:00+00:00,1.7600774,-5.546563,-530.835883309036,519.7428962321876,2026-02-05 00:00:00+00:00,88
2026-02-08 17:00:00+00:00,6.7573055e-05,-1.8939754,-527.1833360699616,523.3954434712621,2026-02-05 00:00:00+00:00,89
2026-02-08 18:00:00+00:00,6.7573055e-05,-3.6661923,-528.9556389784475,521.6231405627759,2026-02-05 00:00:00+00:00,90
2026-02-08 19:00:00+00:00,6.7573055e-05,-13.590508,-538.879900316429,511.69887922479484,2026-02-05 00:00:00+00:00,91
2026-02-08 20:00:00+00:00,6.7573055e-05,-19.409845,-544.6992128668189,505.8795666744047,2026-02-05 00:00:00+00:00,92
2026-02-08 21:00:00+00:00,6.7573055e-05,-16.580256,-541.8697189712734,508.7090605699502,2026-02-05 00:00:00+00:00,93
2026-02-08 22:00:00+00:00,6.7573055e-05,-3.671075,-528.960401100011,521.6183784412126,2026-02-05 00:00:00+00:00,94
2026-02-08 23:00:00+00:00,6.7573055e-05,-3.6661923,-528.9556389784475,521.6231405627759,2026-02-05 00:00:00+00:00,95
2026-02-09 00:00:00+00:00,6.7573055e-05,-2.6322567,-527.9216633340097,522.6571162072141,2026-02-05 00:00:00+00:00,96
2026-02-09 01:00:00+00:00,6.7573055e-05,-3.8146298,-529.104058433838,521.4747211073854,2026-02-05 00:00:00+00:00,97
2026-02-09 02:00:00+00:00,6.7573055e-05,-1.7120906,-527.0015817636277,523.577197777596,2026-02-05 00:00:00+00:00,98
2026-02-09 03:00:00+00:00,6.7573055e-05,-3.8146298,-529.104058433838,521.4747211073854,2026-02-05 00:00:00+00:00,99
2026-02-09 04:00:00+00:00,6.7573055e-05,-4.6998835,-529.9892177794222,520.5895617618014,2026-02-05 00:00:00+00:00,100
2026-02-09 05:00:00+00:00,6.7573055e-05,8.583808,-516.705676521975,533.8731030192487,2026-02-05 00:00:00+00:00,101
2026-02-09 06:00:00+00:00,4.8299017,9.298163,-515.9911598657436,534.58761967548,2026-02-05 00:00:00+00:00,102
2026-02-09 07:00:00+00:00,219.43,331.55,-193.73938578381558,856.8393937574078,2026-02-05 00:00:00+00:00,103
2026-02-09 08:00:00+00:00,728.37994,575.6434,50.353968929081475,1100.932748470305,2026-02-05 00:00:00+00:00,104
2026-02-09 09:00:00+00:00,1231.6101,1414.7584,889.4690555933876,1940.0478351346112,2026-02-05 00:00:00+00:00,105
2026-02-09 10:00:00+00:00,1694.0,1885.7206,1360.4312209300479,2411.0100004712713,2026-02-05 00:00:00+00:00,106
2026-02-09 11:00:00+00:00,1944.2,2526.6885,2001.3991170575787,3051.9778965988025,2026-02-05 00:00:00+00:00,107
2026-02-09 12:00:00+00:00,1870.73,2186.3948,1661.1054486176074,2711.684228158831,2026-02-05 00:00:00+00:00,108
2026-02-09 13:00:00+00:00,1434.61,1460.5298,935.2403358156394,1985.819115356863,2026-02-05 00:00:00+00:00,109
2026-02-09 14:00:00+00:00,765.66,1107.3638,582.0743071021243,1632.653086643348,2026-02-05 00:00:00+00:00,110
2026-02-09 15:00:00+00:00,193.94,349.19745,-176.09195537877122,874.4868241624522,2026-02-05 00:00:00+00:00,111
2026-02-09 16:00:00+00:00,1.3399113,0.26520428,-525.0241107844545,525.5546687567689,2026-02-05 00:00:00+00:00,112
2026-02-09 17:00:00+00:00,6.7573055e-05,3.917792,-521.37156354538,529.2072159958436,2026-02-05 00:00:00+00:00,113
2026-02-09 18:00:00+00:00,6.7573055e-05,2.6736515,-522.6156678038001,527.9631117374236,2026-02-05 00:00:00+00:00,114
2026-02-09 19:00:00+00:00,6.7573055e-05,2.6736515,-522.6156678038001,527.9631117374236,2026-02-05 00:00:00+00:00,115
2026-02-09 20:00:00+00:00,6.7573055e-05,5.2603216,-520.0290421079844,530.5497374332392,2026-02-05 00:00:00+00:00,116
2026-02-09 21:00:00+00:00,6.7573055e-05,8.905585,-516.3838364729863,534.1949430682371,2026-02-05 00:00:00+00:00,117
2026-02-09 22:00:00+00:00,6.7573055e-05,8.905585,-516.3838364729863,534.1949430682371,2026-02-05 00:00:00+00:00,118
2026-02-09 23:00:00+00:00,6.7573055e-05,4.603339,-520.686016461992,529.8927630792314,2026-02-05 00:00:00+00:00,119
2026-02-10 00:00:00+00:00,6.7573055e-05,0.504218,-524.7852110193608,525.7935685218627,2026-02-05 00:00:00+00:00,120
2026-02-10 01:00:00+00:00,6.7573055e-05,17.655096,-507.63423178729363,542.94454775393,2026-02-05 00:00:00+00:00,121
2026-02-10 02:00:00+00:00,6.7573055e-05,8.0552435,-517.2340735937728,533.3447059474508,2026-02-05 00:00:00+00:00,122
2026-02-10 03:00:00+00:00,6.7573055e-05,5.0552435,-520.2342101786712,530.3445693625524,2026-02-05 00:00:00+00:00,123
2026-02-10 04:00:00+00:00,6.7573055e-05,-2.80462,-528.0940918189485,522.4846877222751,2026-02-05 00:00:00+00:00,124
2026-02-10 05:00:00+00:00,6.7573055e-05,35.160225,-490.1292681856853,560.4495113555381,2026-02-05 00:00:00+00:00,125
2026-02-10 06:00:00+00:00,15.780097,20.608465,-504.6809227311014,545.8978568101222,2026-02-05 00:00:00+00:00,126
2026-02-10 07:00:00+00:00,597.07,791.7288,266.43940172157863,1317.0181812628023,2026-02-05 00:00:00+00:00,127
2026-02-10 08:00:00+00:00,2128.46,2061.5583,1536.268913656711,2586.847693197935,2026-02-05 00:00:00+00:00,128
2026-02-10 09:00:00+00:00,3954.09,3898.1528,3372.8634643766018,4423.442243917825,2026-02-05 00:00:00+00:00,129
2026-02-10 10:00:00+00:00,5273.5,4992.5645,4467.274995153272,5517.853774694497,2026-02-05 00:00:00+00:00,130
2026-02-10 11:00:00+00:00,5852.9,5557.89,5032.600533879215,6083.179313420438,2026-02-05 00:00:00+00:00,131
2026-02-10 12:00:00+00:00,5529.7905,5400.0244,4874.735211946145,5925.313991487368,2026-02-05 00:00:00+00:00,132
2026-02-10 13:00:00+00:00,4494.75,4039.5942,3514.3048243029407,4564.883603844164,2026-02-05 00:00:00+00:00,133
2026-02-10 14:00:00+00:00,2471.07,2196.5276,1671.2381271821337,2721.8169067233575,2026-02-05 00:00:00+00:00,134
2026-02-10 15:00:00+00:00,610.56,505.38568,-19.903693922919956,1030.6750856183037,2026-02-05 00:00:00+00:00,135
2026-02-10 16:00:00+00:00,7.349921,64.96833,-460.3209666817488,590.2578128594746,2026-02-05 00:00:00+00:00,136
2026-02-10 17:00:00+00:00,6.7573055e-05,-12.014337,-537.3038365006983,513.2749430405254,2026-02-05 00:00:00+00:00,137
2026-02-10 18:00:00+00:00,6.7573055e-05,-13.97088,-539.2602747762999,511.3185047649238,2026-02-05 00:00:00+00:00,138
2026-02-10 19:00:00+00:00,6.7573055e-05,0.21637617,-525.072922530479,525.5058570107449,2026-02-05 00:00:00+00:00,139
2026-02-10 20:00:00+00:00,6.7573055e-05,7.3430853,-517.9464076109543,532.6323719302693,2026-02-05 00:00:00+00:00,140
2026-02-10 21:00:00+00:00,6.7573055e-05,56.717354,-468.57213597714644,582.006643564077,2026-02-05 00:00:00+00:00,141
2026-02-10 22:00:00+00:00,6.7573055e-05,21.888494,-503.4009041392246,547.1778754019992,2026-02-05 00:00:00+00:00,142
2026-02-10 23:00:00+00:00,6.7573055e-05,-15.205255,-540.4946563698613,510.0841231713621,2026-02-05 00:00:00+00:00,143
2026-02-11 00:00:00+00:00,6.7573055e-05,-9.313897,-534.603316730826,515.9754628103976,2026-02-05 00:00:00+00:00,144
2026-02-11 01:00:00+00:00,6.7573055e-05,-4.36419,-529.6534882092074,520.9252913320161,2026-02-05 00:00:00+00:00,145
2026-02-11 02:00:00+00:00,6.7573055e-05,-4.741143,-530.030489499638,520.5482900415859,2026-02-05 00:00:00+00:00,146
2026-02-11 03:00:00+00:00,6.7573055e-05,-10.128839,-535.4182347833512,515.1605447578725,2026-02-05 00:00:00+00:00,147
2026-02-11 04:00:00+00:00,6.7573055e-05,10.518622,-514.7708662151399,535.8079133260835,2026-02-05 00:00:00+00:00,148
2026-02-11 05:00:00+00:00,6.7573055e-05,12.581122,-512.7082723130225,537.8705072282012,2026-02-05 00:00:00+00:00,149
2026-02-11 06:00:00+00:00,31.520086,38.485176,-486.8043152258215,563.7744643154019,2026-02-05 00:00:00+00:00,150
2026-02-11 07:00:00+00:00,689.68,669.69366,144.4042824310077,1194.9830619722313,2026-02-05 00:00:00+00:00,151
2026-02-11 08:00:00+00:00,2010.9,1876.2522,1350.9628335208897,2401.5416130621134,2026-02-05 00:00:00+00:00,152
2026-02-11 09:00:00+00:00,3312.75,3098.5784,2573.2888683178253,3623.867647859049,2026-02-05 00:00:00+00:00,153
2026-02-11 10:00:00+00:00,3565.22,3220.4302,2695.14084434994,3745.719623891164,2026-02-05 00:00:00+00:00,154
2026-02-11 11:00:00+00:00,3338.37,2906.9065,2381.6171461958043,3432.195925737028,2026-02-05 00:00:00+00:00,155
2026-02-11 12:00:00+00:00,2427.37,2401.594,1876.3045082815831,2926.883287822807,2026-02-05 00:00:00+00:00,156
2026-02-11 13:00:00+00:00,1448.23,1505.5049,980.2154984444546,2030.794277985678,2026-02-05 00:00:00+00:00,157
2026-02-11 14:00:00+00:00,769.94,774.8471,249.55777999043744,1300.136559531661,2026-02-05 00:00:00+00:00,158
2026-02-11 15:00:00+00:00,226.90997,229.63202,-295.65731937355986,754.9214601676638,2026-02-05 00:00:00+00:00,159
2026-02-11 16:00:00+00:00,3.020087,0.8767766,-524.4125750070302,526.1662045341934,2026-02-05 00:00:00+00:00,160
2026-02-11 17:00:00+00:00,6.7573055e-05,-23.379328,-548.6688380333185,501.90994150790493,2026-02-05 00:00:00+00:00,161
2026-02-11 18:00:00+00:00,6.7573055e-05,-16.367853,-541.6572092965098,508.92157024471385,2026-02-05 00:00:00+00:00,162
2026-02-11 19:00:00+00:00,6.7573055e-05,3.3611515,-521.9283349248262,528.6504446163976,2026-02-05 00:00:00+00:00,163
2026-02-11 20:00:00+00:00,6.7573055e-05,-2.4535458,-527.742885353653,522.8358941875708,2026-02-05 00:00:00+00:00,164
2026-02-11 21:00:00+00:00,6.7573055e-05,-0.23455156,-525.5239351268724,525.054844414351,2026-02-05 00:00:00+00:00,165
2026-02-11 22:00:00+00:00,6.7573055e-05,-3.818536,-529.1080268684741,521.4707526727493,2026-02-05 00:00:00+00:00,166
2026-02-11 23:00:00+00:00,6.7573055e-05,-3.4620907,-528.7514630164201,521.8273165248038,2026-02-05 00:00:00+00:00,167
2026-02-06 00:00:00+00:00,6.7573055e-05,-9.296563,-534.5860540401591,515.9927255010646,2026-02-06 00:00:00+00:00,0
2026-02-06 01:00:00+00:00,6.7573055e-05,4.961982,-520.3274683926197,530.2513111486039,2026-02-06 00:00:00+00:00,1
2026-02-06 02:00:00+00:00,6.7573055e-05,-10.601983,-535.891470613707,514.6873089275166,2026-02-06 00:00:00+00:00,2
2026-02-06 03:00:00+00:00,6.7573055e-05,-1.8292781,-527.118650585393,523.4601289558307,2026-02-06 00:00:00+00:00,3
2026-02-06 04:00:00+00:00,6.7573055e-05,-11.734307,-537.0236650153888,513.5551145258346,2026-02-06 00:00:00+00:00,4
2026-02-06 05:00:00+00:00,6.7573055e-05,1.1328801,-524.1566109730011,526.4221685682223,2026-02-06 00:00:00+00:00,5
2026-02-06 06:00:00+00:00,2.8299015,10.384101,-514.9053961493041,535.6733833919195,2026-02-06 00:00:00+00:00,6
