date,gen_load_diff_delu_actual,gen_load_diff_delu_fitted,gen_load_diff_delu_lower,gen_load_diff_delu_upper,cutoff,hours_ahead
2026-02-20 07:00:00+00:00,81.59344,-2917.964,-4781.6025,-1054.3256,2026-02-15 00:00:00+00:00,127
2026-02-20 08:00:00+00:00,2383.1328,275.08514,-1588.5536,2138.7236,2026-02-15 00:00:00+00:00,128
2026-02-20 09:00:00+00:00,2715.2578,1994.4633,130.82465,3858.102,2026-02-15 00:00:00+00:00,129
2026-02-20 10:00:00+00:00,3615.352,2866.8599,1003.2211,4730.4985,2026-02-15 00:00:00+00:00,130
2026-02-20 11:00:00+00:00,4386.7183,3139.748,1276.1097,5003.387,2026-02-15 00:00:00+00:00,131
2026-02-20 12:00:00+00:00,2876.2578,2881.5024,1017.8637,4745.141,2026-02-15 00:00:00+00:00,132
2026-02-20 13:00:00+00:00,854.9296,-831.6348,-2695.2734,1032.0038,2026-02-15 00:00:00+00:00,133
2026-02-20 14:00:00+00:00,-2417.9844,-2352.1768,-4215.8154,-488.53815,2026-02-15 00:00:00+00:00,134
2026-02-20 15:00:00+00:00,-4293.801,-4094.3037,-5957.9424,-2230.665,2026-02-15 00:00:00+00:00,135
2026-02-20 16:00:00+00:00,-5623.4844,-4149.8667,-6013.5054,-2286.2283,2026-02-15 00:00:00+00:00,136
2026-02-20 17:00:00+00:00,-4959.9297,-3107.5164,-4971.155,-1243.8778,2026-02-15 00:00:00+00:00,137
2026-02-20 18:00:00+00:00,-1948.5391,-2077.7603,-3941.399,-214.12189,2026-02-15 00:00:00+00:00,138
2026-02-20 19:00:00+00:00,2227.746,689.3173,-1174.3214,2552.9556,2026-02-15 00:00:00+00:00,139
2026-02-20 20:00:00+00:00,4893.7974,3864.121,2000.4828,5727.7603,2026-02-15 00:00:00+00:00,140
2026-02-20 21:00:00+00:00,5044.2935,5156.44,3292.8018,7020.0796,2026-02-15 00:00:00+00:00,141
2026-02-20 22:00:00+00:00,7110.4067,7953.057,6089.4194,9816.694,2026-02-15 00:00:00+00:00,142
2026-02-20 23:00:00+00:00,9038.672,8952.067,7088.43,10815.706,2026-02-15 00:00:00+00:00,143
2026-02-21 00:00:00+00:00,10274.699,10923.658,9060.019,12787.298,2026-02-15 00:00:00+00:00,144
2026-02-21 01:00:00+00:00,11543.309,11794.488,9930.85,13658.128,2026-02-15 00:00:00+00:00,145
2026-02-21 02:00:00+00:00,11663.931,11586.2295,9722.591,13449.868,2026-02-15 00:00:00+00:00,146
2026-02-21 03:00:00+00:00,11742.824,10823.918,8960.279,12687.557,2026-02-15 00:00:00+00:00,147
2026-02-21 04:00:00+00:00,11668.789,12468.291,10604.652,14331.931,2026-02-15 00:00:00+00:00,148
2026-02-21 05:00:00+00:00,11552.184,11782.016,9918.377,13645.655,2026-02-15 00:00:00+00:00,149
2026-02-21 06:00:00+00:00,9911.883,9557.588,7693.9497,11421.226,2026-02-15 00:00:00+00:00,150
2026-02-21 07:00:00+00:00,8871.805,8924.741,7061.104,10788.38,2026-02-15 00:00:00+00:00,151
2026-02-21 08:00:00+00:00,8941.121,9280.367,7416.729,11144.006,2026-02-15 00:00:00+00:00,152
2026-02-21 09:00:00+00:00,8036.524,7993.0054,6129.3657,9856.644,2026-02-15 00:00:00+00:00,153
2026-02-21 10:00:00+00:00,7436.3677,8294.705,6431.066,10158.344,2026-02-15 00:00:00+00:00,154
2026-02-21 11:00:00+00:00,7700.852,7655.433,5791.7954,9519.071,2026-02-15 00:00:00+00:00,155
2026-02-21 12:00:00+00:00,6945.52,7991.401,6127.762,9855.038,2026-02-15 00:00:00+00:00,156
2026-02-21 13:00:00+00:00,6499.1333,5635.1997,3771.5615,7498.8374,2026-02-15 00:00:00+00:00,157
2026-02-21 14:00:00+00:00,5055.9263,4063.394,2199.7554,5927.0327,2026-02-15 00:00:00+00:00,158
2026-02-21 15:00:00+00:00,2815.6445,604.47455,-1259.164,2468.1133,2026-02-15 00:00:00+00:00,159
2026-02-21 16:00:00+00:00,-569.87115,-901.56793,-2765.2065,962.07025,2026-02-15 00:00:00+00:00,160
2026-02-21 17:00:00+00:00,-2365.246,-971.95026,-2835.5889,891.6884,2026-02-15 00:00:00+00:00,161
2026-02-21 18:00:00+00:00,-885.11334,-276.59113,-2140.2297,1587.0477,2026-02-15 00:00:00+00:00,162
2026-02-21 19:00:00+00:00,2007.8905,361.37787,-1502.2609,2225.0166,2026-02-15 00:00:00+00:00,163
2026-02-21 20:00:00+00:00,2081.9492,1014.53314,-849.1053,2878.1719,2026-02-15 00:00:00+00:00,164
2026-02-21 21:00:00+00:00,2578.4531,1778.0883,-85.55012,3641.7266,2026-02-15 00:00:00+00:00,165
2026-02-21 22:00:00+00:00,2385.8203,3026.8247,1163.1859,4890.4634,2026-02-15 00:00:00+00:00,166
2026-02-21 23:00:00+00:00,3306.8555,5143.4478,3279.8086,7007.0864,2026-02-15 00:00:00+00:00,167
2026-02-16 00:00:00+00:00,10935.508,10814.836,8951.197,12678.475,2026-02-16 00:00:00+00:00,0
2026-02-16 01:00:00+00:00,10898.155,10448.759,8585.12,12312.397,2026-02-16 00:00:00+00:00,1
2026-02-16 02:00:00+00:00,11384.664,10852.1045,8988.465,12715.743,2026-02-16 00:00:00+00:00,2
2026-02-16 03:00:00+00:00,10674.645,9875.412,8011.774,11739.052,2026-02-16 00:00:00+00:00,3
2026-02-16 04:00:00+00:00,7538.5825,7243.2593,5379.6206,9106.896,2026-02-16 00:00:00+00:00,4
2026-02-16 05:00:00+00:00,4133.2183,3723.183,1859.5448,5586.8228,2026-02-16 00:00:00+00:00,5
2026-02-16 06:00:00+00:00,1507.453,-68.762276,-1932.4009,1794.8763,2026-02-16 00:00:00+00:00,6
2026-02-16 07:00:00+00:00,190.17181,-76.47712,-1940.1158,1787.1615,2026-02-16 00:00:00+00:00,7
2026-02-16 08:00:00+00:00,412.414,372.09833,-1491.5404,2235.7368,2026-02-16 00:00:00+00:00,8
2026-02-16 09:00:00+00:00,-164.55475,-1718.0631,-3581.7017,145.57538,2026-02-16 00:00:00+00:00,9
2026-02-16 10:00:00+00:00,-971.6329,-2374.8623,-4238.501,-511.2237,2026-02-16 00:00:00+00:00,10
2026-02-16 11:00:00+00:00,-611.61725,-1297.1144,-3160.753,566.52435,2026-02-16 00:00:00+00:00,11
2026-02-16 12:00:00+00:00,-1575.9454,-1846.4218,-3710.0603,17.216972,2026-02-16 00:00:00+00:00,12
2026-02-16 13:00:00+00:00,-2790.2422,-3839.1914,-5702.83,-1975.5527,2026-02-16 00:00:00+00:00,13
2026-02-16 14:00:00+00:00,-4078.9102,-4588.454,-6452.093,-2724.8157,2026-02-16 00:00:00+00:00,14
2026-02-16 15:00:00+00:00,-6471.449,-5470.3604,-7333.999,-3606.7217,2026-02-16 00:00:00+00:00,15
2026-02-16 16:00:00+00:00,-7648.629,-7310.038,-9173.677,-5446.3994,2026-02-16 00:00:00+00:00,16
2026-02-16 17:00:00+00:00,-8607.336,-8093.283,-9956.922,-6229.6445,2026-02-16 00:00:00+00:00,17
2026-02-16 18:00:00+00:00,-7727.2427,-6806.645,-8670.284,-4943.007,2026-02-16 00:00:00+00:00,18
2026-02-16 19:00:00+00:00,-5499.7266,-6453.1597,-8316.798,-4589.521,2026-02-16 00:00:00+00:00,19
2026-02-16 20:00:00+00:00,-3582.879,-5283.481,-7147.1196,-3419.8423,2026-02-16 00:00:00+00:00,20
2026-02-16 21:00:00+00:00,-2537.8867,-2911.3484,-4774.987,-1047.7098,2026-02-16 00:00:00+00:00,21
2026-02-16 22:00:00+00:00,-1700.7734,-2655.4104,-4519.0493,-791.7718,2026-02-16 00:00:00+00:00,22
2026-02-16 23:00:00+00:00,-478.6524,-994.2227,-2857.8613,869.41595,2026-02-16 00:00:00+00:00,23
2026-02-17 00:00:00+00:00,993.0937,1388.8544,-474.7845,3252.4927,2026-02-16 00:00:00+00:00,24
2026-02-17 01:00:00+00:00,1436.4022,1816.8715,-46.766914,3680.5103,2026-02-16 00:00:00+00:00,25
2026-02-17 02:00:00+00:00,1035.9921,-267.5667,-2131.2053,1596.0717,2026-02-16 00:00:00+00:00,26
2026-02-17 03:00:00+00:00,636.332,1179.3734,-684.2652,3043.0122,2026-02-16 00:00:00+00:00,27
2026-02-17 04:00:00+00:00,-1323.0509,-2239.4883,-4103.127,-375.84967,2026-02-16 00:00:00+00:00,28
2026-02-17 05:00:00+00:00,-5263.8555,-5135.932,-6999.571,-3272.2935,2026-02-16 00:00:00+00:00,29
2026-02-17 06:00:00+00:00,-8595.953,-8436.366,-10300.005,-6572.7275,2026-02-16 00:00:00+00:00,30
2026-02-17 07:00:00+00:00,-8783.234,-8145.769,-10009.408,-6282.131,2026-02-16 00:00:00+00:00,31
2026-02-17 08:00:00+00:00,-7228.625,-7805.1606,-9668.8,-5941.5225,2026-02-16 00:00:00+00:00,32
2026-02-17 09:00:00+00:00,-6748.797,-6237.287,-8100.926,-4373.649,2026-02-16 00:00:00+00:00,33
2026-02-17 10:00:00+00:00,-6215.8125,-5987.127,-7850.765,-4123.4883,2026-02-16 00:00:00+00:00,34
2026-02-17 11:00:00+00:00,-3962.7422,-4845.038,-6708.677,-2981.3994,2026-02-16 00:00:00+00:00,35
2026-02-17 12:00:00+00:00,-2981.6562,-3217.425,-5081.0635,-1353.7865,2026-02-16 00:00:00+00:00,36
2026-02-17 13:00:00+00:00,-1752.0547,-3173.5054,-5037.144,-1309.8668,2026-02-16 00:00:00+00:00,37
2026-02-17 14:00:00+00:00,-1815.6329,-1874.2999,-3737.9385,-10.661201,2026-02-16 00:00:00+00:00,38
2026-02-17 15:00:00+00:00,-4072.5703,-5070.882,-6934.5205,-3207.2432,2026-02-16 00:00:00+00:00,39
2026-02-17 16:00:00+00:00,-4842.9688,-6260.2603,-8123.8984,-4396.6216,2026-02-16 00:00:00+00:00,40
2026-02-17 17:00:00+00:00,-4958.2188,-4944.33,-6807.9688,-3080.6917,2026-02-16 00:00:00+00:00,41
2026-02-17 18:00:00+00:00,-3347.0625,-3311.393,-5175.0317,-1447.7545,2026-02-16 00:00:00+00:00,42
2026-02-17 19:00:00+00:00,119.81243,-975.62604,-2839.2646,888.01263,2026-02-16 00:00:00+00:00,43
2026-02-17 20:00:00+00:00,1585.8241,417.52875,-1446.11,2281.1675,2026-02-16 00:00:00+00:00,44
2026-02-17 21:00:00+00:00,3106.1016,1658.3348,-205.30377,3521.9736,2026-02-16 00:00:00+00:00,45
2026-02-17 22:00:00+00:00,4545.305,2919.0215,1055.3832,4782.6606,2026-02-16 00:00:00+00:00,46
2026-02-17 23:00:00+00:00,6160.7036,2843.4146,979.7758,4707.053,2026-02-16 00:00:00+00:00,47
2026-02-18 00:00:00+00:00,5799.1997,2953.8394,1090.2006,4817.478,2026-02-16 00:00:00+00:00,48
2026-02-18 01:00:00+00:00,3838.6719,3197.6274,1333.9886,5061.266,2026-02-16 00:00:00+00:00,49
2026-02-18 02:00:00+00:00,1485.2264,910.89594,-952.74274,2774.5347,2026-02-16 00:00:00+00:00,50
2026-02-18 03:00:00+00:00,-1128.5118,-1049.0189,-2912.6575,814.62006,2026-02-16 00:00:00+00:00,51
2026-02-18 04:00:00+00:00,-5211.1836,-5689.764,-7553.403,-3826.1255,2026-02-16 00:00:00+00:00,52
2026-02-18 05:00:00+00:00,-10421.273,-10595.654,-12459.293,-8732.016,2026-02-16 00:00:00+00:00,53
2026-02-18 06:00:00+00:00,-12518.18,-12703.552,-14567.19,-10839.914,2026-02-16 00:00:00+00:00,54
2026-02-18 07:00:00+00:00,-14117.781,-12761.626,-14625.266,-10897.987,2026-02-16 00:00:00+00:00,55
2026-02-18 08:00:00+00:00,-13917.91,-13446.282,-15309.92,-11582.644,2026-02-16 00:00:00+00:00,56
2026-02-18 09:00:00+00:00,-13474.449,-13475.29,-15338.93,-11611.651,2026-02-16 00:00:00+00:00,57
2026-02-18 10:00:00+00:00,-12309.445,-12002.63,-13866.269,-10138.991,2026-02-16 00:00:00+00:00,58
2026-02-18 11:00:00+00:00,-10740.629,-9973.459,-11837.098,-8109.8203,2026-02-16 00:00:00+00:00,59
2026-02-18 12:00:00+00:00,-7786.2544,-7694.664,-9558.303,-5831.0254,2026-02-16 00:00:00+00:00,60
2026-02-18 13:00:00+00:00,-7396.1445,-9042.777,-10906.416,-7179.138,2026-02-16 00:00:00+00:00,61
2026-02-18 14:00:00+00:00,-8399.156,-9179.656,-11043.295,-7316.0176,2026-02-16 00:00:00+00:00,62
2026-02-18 15:00:00+00:00,-9532.484,-9623.63,-11487.269,-7759.9917,2026-02-16 00:00:00+00:00,63
2026-02-18 16:00:00+00:00,-8712.086,-9260.305,-11123.942,-7396.6655,2026-02-16 00:00:00+00:00,64
2026-02-18 17:00:00+00:00,-7773.8047,-7713.5977,-9577.236,-5849.959,2026-02-16 00:00:00+00:00,65
2026-02-18 18:00:00+00:00,-7789.324,-6863.564,-8727.202,-4999.9253,2026-02-16 00:00:00+00:00,66
2026-02-18 19:00:00+00:00,-5180.5156,-3601.493,-5465.1313,-1737.8544,2026-02-16 00:00:00+00:00,67
2026-02-18 20:00:00+00:00,-1598.5275,-930.9534,-2794.592,932.6855,2026-02-16 00:00:00+00:00,68
2026-02-18 21:00:00+00:00,375.26556,606.6962,-1256.9423,2470.335,2026-02-16 00:00:00+00:00,69
2026-02-18 22:00:00+00:00,2966.8867,2576.609,712.97064,4440.2476,2026-02-16 00:00:00+00:00,70
2026-02-18 23:00:00+00:00,5378.6216,4665.0415,2801.4028,6528.68,2026-02-16 00:00:00+00:00,71
2026-02-19 00:00:00+00:00,7201.098,6951.8228,5088.184,8815.462,2026-02-16 00:00:00+00:00,72
2026-02-19 01:00:00+00:00,7665.6567,6981.7505,5118.112,8845.39,2026-02-16 00:00:00+00:00,73
2026-02-19 02:00:00+00:00,8570.91,7899.864,6036.224,9763.502,2026-02-16 00:00:00+00:00,74
2026-02-19 03:00:00+00:00,8216.977,8481.431,6617.7925,10345.068,2026-02-16 00:00:00+00:00,75
2026-02-19 04:00:00+00:00,6404.9536,7437.3823,5573.7437,9301.0205,2026-02-16 00:00:00+00:00,76
2026-02-19 05:00:00+00:00,3010.8008,2567.4087,703.76996,4431.048,2026-02-16 00:00:00+00:00,77
2026-02-19 06:00:00+00:00,-1737.6719,-1150.89,-3014.5286,712.74896,2026-02-16 00:00:00+00:00,78
2026-02-19 07:00:00+00:00,-2263.9062,-737.82965,-2601.4683,1125.809,2026-02-16 00:00:00+00:00,79
2026-02-19 08:00:00+00:00,-325.10944,-2.7869332,-1866.4255,1860.8514,2026-02-16 00:00:00+00:00,80
2026-02-19 09:00:00+00:00,215.10956,-366.58917,-2230.2278,1497.0492,2026-02-16 00:00:00+00:00,81
2026-02-19 10:00:00+00:00,439.32025,62.23797,-1801.4006,1925.8763,2026-02-16 00:00:00+00:00,82
2026-02-19 11:00:00+00:00,2165.2031,896.47064,-967.168,2760.1094,2026-02-16 00:00:00+00:00,83
2026-02-19 12:00:00+00:00,3201.0,3587.414,1723.7758,5451.053,2026-02-16 00:00:00+00:00,84
2026-02-19 13:00:00+00:00,4119.735,3695.4092,1831.7704,5559.0474,2026-02-16 00:00:00+00:00,85
2026-02-19 14:00:00+00:00,3079.6953,1983.7089,120.07049,3847.3477,2026-02-16 00:00:00+00:00,86
2026-02-19 15:00:00+00:00,782.4687,-734.483,-2598.1216,1129.1556,2026-02-16 00:00:00+00:00,87
2026-02-19 16:00:00+00:00,-14.663886,-869.8228,-2733.4614,993.81537,2026-02-16 00:00:00+00:00,88
2026-02-19 17:00:00+00:00,66.507744,-76.19099,-1939.8297,1787.4476,2026-02-16 00:00:00+00:00,89
2026-02-19 18:00:00+00:00,800.25775,609.4052,-1254.2335,2473.044,2026-02-16 00:00:00+00:00,90
2026-02-19 19:00:00+00:00,1590.2577,1406.4935,-457.14508,3270.1323,2026-02-16 00:00:00+00:00,91
2026-02-19 20:00:00+00:00,3720.25,3726.8828,1863.2445,5590.521,2026-02-16 00:00:00+00:00,92
2026-02-19 21:00:00+00:00,4933.1216,4938.5845,3074.9463,6802.223,2026-02-16 00:00:00+00:00,93
2026-02-19 22:00:00+00:00,6081.762,5404.309,3540.67,7267.9478,2026-02-16 00:00:00+00:00,94
2026-02-19 23:00:00+00:00,6220.5474,6430.935,4567.2954,8294.573,2026-02-16 00:00:00+00:00,95
2026-02-20 00:00:00+00:00,5604.6685,6248.8853,4385.2476,8112.524,2026-02-16 00:00:00+00:00,96
2026-02-20 01:00:00+00:00,4487.394,4071.809,2208.171,5935.4478,2026-02-16 00:00:00+00:00,97
2026-02-20 02:00:00+00:00,3126.5195,3377.296,1513.6571,5240.934,2026-02-16 00:00:00+00:00,98
2026-02-20 03:00:00+00:00,2228.3477,3201.9653,1338.3265,5065.603,2026-02-16 00:00:00+00:00,99
2026-02-20 04:00:00+00:00,1161.8944,1120.0653,-743.5733,2983.704,2026-02-16 00:00:00+00:00,100
2026-02-20 05:00:00+00:00,-1617.5743,-1762.3422,-3625.9807,101.29656,2026-02-16 00:00:00+00:00,101
2026-02-20 06:00:00+00:00,-3050.6953,-2755.6392,-4619.278,-892.00055,2026-02-16 00:00:00+00:00,102
2026-02-20 07:00:00+00:00,81.59344,-2917.964,-4781.6025,-1054.3256,2026-02-16 00:00:00+00:00,103
2026-02-20 08:00:00+00:00,2383.1328,275.08514,-1588.5536,2138.7236,2026-02-16 00:00:00+00:00,104
2026-02-20 09:00:00+00:00,2715.2578,1994.4633,130.82465,3858.102,2026-02-16 00:00:00+00:00,105
2026-02-20 10:00:00+00:00,3615.352,2866.8599,1003.2211,4730.4985,2026-02-16 00:00:00+00:00,106
2026-02-20 11:00:00+00:00,4386.7183,3139.748,1276.1097,5003.387,2026-02-16 00:00:00+00:00,107
2026-02-20 12:00:00+00:00,2876.2578,2881.5024,1017.8637,4745.141,2026-02-16 00:00:00+00:00,108
2026-02-20 13:00:00+00:00,854.9296,-831.6348,-2695.2734,1032.0038,2026-02-16 00:00:00+00:00,109
2026-02-20 14:00:00+00:00,-2417.9844,-2352.1768,-4215.8154,-488.53815,2026-02-16 00:00:00+00:00,110
2026-02-20 15:00:00+00:00,-4293.801,-4094.3037,-5957.9424,-2230.665,2026-02-16 00:00:00+00:00,111
2026-02-20 16:00:00+00:00,-5623.4844,-4149.8667,-6013.5054,-2286.2283,2026-02-16 00:00:00+00:00,112
2026-02-20 17:00:00+00:00,-4959.9297,-3107.5164,-4971.155,-1243.8778,2026-02-16 00:00:00+00:00,113
2026-02-20 18:00:00+00:00,-1948.5391,-2077.7603,-3941.399,-214.12189,2026-02-16 00:00:00+00:00,114
2026-02-20 19:00:00+00:00,2227.746,689.3173,-1174.3214,2552.9556,2026-02-16 00:00:00+00:00,115
2026-02-20 20:00:00+00:00,4893.7974,3864.121,2000.4828,5727.7603,2026-02-16 00:00:00+00:00,116
2026-02-20 21:00:00+00:00,5044.2935,5156.44,3292.8018,7020.0796,2026-02-16 00:00:00+00:00,117
2026-02-20 22:00:00+00:00,7110.4067,7953.057,6089.4194,9816.694,2026-02-16 00:00:00+00:00,118
2026-02-20 23:00:00+00:00,9038.672,8952.067,7088.43,10815.706,2026-02-16 00:00:00+00:00,119
2026-02-21 00:00:00+00:00,10274.699,10923.658,9060.019,12787.298,2026-02-16 00:00:00+00:00,120
2026-02-21 01:00:00+00:00,11543.309,11794.488,9930.85,13658.128,2026-02-16 00:00:00+00:00,121
2026-02-21 02:00:00+00:00,11663.931,11586.2295,9722.591,13449.868,2026-02-16 00:00:00+00:00,122
2026-02-21 03:00:00+00:00,11742.824,10823.918,8960.279,12687.557,2026-02-16 00:00:00+00:00,123
2026-02-21 04:00:00+00:00,11668.789,12468.291,10604.652,14331.931,2026-02-16 00:00:00+00:00,124
2026-02-21 05:00:00+00:00,11552.184,11782.016,9918.377,13645.655,2026-02-16 00:00:00+00:00,125
2026-02-21 06:00:00+00:00,9911.883,9557.588,7693.9497,11421.226,2026-02-16 00:00:00+00:00,126
2026-02-21 07:00:00+00:00,8871.805,8924.741,7061.104,10788.38,2026-02-16 00:00:00+00:00,127
2026-02-21 08:00:00+00:00,8941.121,9280.367,7416.729,11144.006,2026-02-16 00:00:00+00:00,128
2026-02-21 09:00:00+00:00,8036.524,7993.0054,6129.3657,9856.644,2026-02-16 00:00:00+00:00,129
2026-02-21 10:00:00+00:00,7436.3677,8294.705,6431.066,10158.344,2026-02-16 00:00:00+00:00,130
2026-02-21 11:00:00+00:00,7700.852,7655.433,5791.7954,9519.071,2026-02-16 00:00:00+00:00,131
2026-02-21 12:00:00+00:00,6945.52,7991.401,6127.762,9855.038,2026-02-16 00:00:00+00:00,132
2026-02-21 13:00:00+00:00,6499.1333,5635.1997,3771.5615,7498.8374,2026-02-16 00:00:00+00:00,133
2026-02-21 14:00:00+00:00,5055.9263,4063.394,2199.7554,5927.0327,2026-02-16 00:00:00+00:00,134
2026-02-21 15:00:00+00:00,2815.6445,604.47455,-1259.164,2468.1133,2026-02-16 00:00:00+00:00,135
2026-02-21 16:00:00+00:00,-569.87115,-901.56793,-2765.2065,962.07025,2026-02-16 00:00:00+00:00,136
2026-02-21 17:00:00+00:00,-2365.246,-971.95026,-2835.5889,891.6884,2026-02-16 00:00:00+00:00,137
2026-02-21 18:00:00+00:00,-885.11334,-276.59113,-2140.2297,1587.0477,2026-02-16 00:00:00+00:00,138
2026-02-21 19:00:00+00:00,2007.8905,361.37787,-1502.2609,2225.0166,2026-02-16 00:00:00+00:00,139
2026-02-21 20:00:00+00:00,2081.9492,1014.53314,-849.1053,2878.1719,2026-02-16 00:00:00+00:00,140
2026-02-21 21:00:00+00:00,2578.4531,1778.0883,-85.55012,3641.7266,2026-02-16 00:00:00+00:00,141
2026-02-21 22:00:00+00:00,2385.8203,3026.8247,1163.1859,4890.4634,2026-02-16 00:00:00+00:00,142
2026-02-21 23:00:00+00:00,3306.8555,5143.4478,3279.8086,7007.0864,2026-02-16 00:00:00+00:00,143
2026-02-22 00:00:00+00:00,4021.4023,4310.5225,2446.8838,6174.1616,2026-02-16 00:00:00+00:00,144
2026-02-22 01:00:00+00:00,5229.477,5948.9116,4085.2734,7812.5503,2026-02-16 00:00:00+00:00,145
2026-02-22 02:00:00+00:00,5642.8286,6279.6616,4416.0234,8143.2993,2026-02-16 00:00:00+00:00,146
2026-02-22 03:00:00+00:00,6431.4067,6476.055,4612.4165,8339.692,2026-02-16 00:00:00+00:00,147
2026-02-22 04:00:00+00:00,7130.606,7475.4155,5611.777,9339.055,2026-02-16 00:00:00+00:00,148
2026-02-22 05:00:00+00:00,9558.809,9157.571,7293.932,11021.21,2026-02-16 00:00:00+00:00,149
2026-02-22 06:00:00+00:00,9773.84,9920.32,8056.682,11783.958,2026-02-16 00:00:00+00:00,150
2026-02-22 07:00:00+00:00,9291.0,9451.726,7588.0884,11315.364,2026-02-16 00:00:00+00:00,151
2026-02-22 08:00:00+00:00,9031.852,9569.453,7705.815,11433.091,2026-02-16 00:00:00+00:00,152
2026-02-22 09:00:00+00:00,8901.875,8504.2705,6640.6333,10367.909,2026-02-16 00:00:00+00:00,153
2026-02-22 10:00:00+00:00,9255.637,10542.253,8678.613,12405.892,2026-02-16 00:00:00+00:00,154
2026-02-22 11:00:00+00:00,10597.472,10246.313,8382.676,12109.952,2026-02-16 00:00:00+00:00,155
2026-02-22 12:00:00+00:00,11762.062,11344.12,9480.481,13207.759,2026-02-16 00:00:00+00:00,156
2026-02-22 13:00:00+00:00,12748.085,11216.594,9352.954,13080.231,2026-02-16 00:00:00+00:00,157
2026-02-22 14:00:00+00:00,11328.984,11688.283,9824.644,13551.921,2026-02-16 00:00:00+00:00,158
2026-02-22 15:00:00+00:00,9917.168,9429.6,7565.9614,11293.238,2026-02-16 00:00:00+00:00,159
2026-02-22 16:00:00+00:00,9345.492,9437.566,7573.928,11301.204,2026-02-16 00:00:00+00:00,160
2026-02-22 17:00:00+00:00,10148.766,9991.925,8128.2866,11855.5625,2026-02-16 00:00:00+00:00,161
2026-02-22 18:00:00+00:00,8777.289,9360.07,7496.432,11223.709,2026-02-16 00:00:00+00:00,162
2026-02-22 19:00:00+00:00,8377.297,9305.705,7442.067,11169.343,2026-02-16 00:00:00+00:00,163
2026-02-22 20:00:00+00:00,8247.621,9674.613,7810.975,11538.251,2026-02-16 00:00:00+00:00,164
2026-02-22 21:00:00+00:00,8152.817,7727.609,5863.969,9591.247,2026-02-16 00:00:00+00:00,165
2026-02-22 22:00:00+00:00,7358.528,7514.8433,5651.2046,9378.482,2026-02-16 00:00:00+00:00,166
2026-02-22 23:00:00+00:00,8333.793,8551.936,6688.2983,10415.574,2026-02-16 00:00:00+00:00,167
2026-02-17 00:00:00+00:00,993.0937,1388.8544,-474.7845,3252.4927,2026-02-17 00:00:00+00:00,0
2026-02-17 01:00:00+00:00,1436.4022,1816.8715,-46.766914,3680.5103,2026-02-17 00:00:00+00:00,1
2026-02-17 02:00:00+00:00,1035.9921,-267.5667,-2131.2053,1596.0717,2026-02-17 00:00:00+00:00,2
2026-02-17 03:00:00+00:00,636.332,1179.3734,-684.2652,3043.0122,2026-02-17 00:00:00+00:00,3
2026-02-17 04:00:00+00:00,-1323.0509,-2239.4883,-4103.127,-375.84967,2026-02-17 00:00:00+00:00,4
2026-02-17 05:00:00+00:00,-5263.8555,-5135.932,-6999.571,-3272.2935,2026-02-17 00:00:00+00:00,5
2026-02-17 06:00:00+00:00,-8595.953,-8436.366,-10300.005,-6572.7275,2026-02-17 00:00:00+00:00,6
2026-02-17 07:00:00+00:00,-8783.234,-8145.769,-10009.408,-6282.131,2026-02-17 00:00:00+00:00,7
2026-02-17 08:00:00+00:00,-7228.625,-7805.1606,-9668.8,-5941.5225,2026-02-17 00:00:00+00:00,8
2026-02-17 09:00:00+00:00,-6748.797,-6237.287,-8100.926,-4373.649,2026-02-17 00:00:00+00:00,9
2026-02-17 10:00:00+00:00,-6215.8125,-5987.127,-7850.765,-4123.4883,2026-02-17 00:00:00+00:00,10
2026-02-17 11:00:00+00:00,-3962.7422,-4845.038,-6708.677,-2981.3994,2026-02-17 00:00:00+00:00,11
2026-02-17 12:00:00+00:00,-2981.6562,-3217.425,-5081.0635,-1353.7865,2026-02-17 00:00:00+00:00,12
2026-02-17 13:00:00+00:00,-1752.0547,-3173.5054,-5037.144,-1309.8668,2026-02-17 00:00:00+00:00,13
2026-02-17 14:00:00+00:00,-1815.6329,-1874.2999,-3737.9385,-10.661201,2026-02-17 00:00:00+00:00,14
2026-02-17 15:00:00+00:00,-4072.5703,-5070.882,-6934.5205,-3207.2432,2026-02-17 00:00:00+00:00,15
2026-02-17 16:00:00+00:00,-4842.9688,-6260.2603,-8123.8984,-4396.6216,2026-02-17 00:00:00+00:00,16
2026-02-17 17:00:00+00:00,-4958.2188,-4944.33,-6807.9688,-3080.6917,2026-02-17 00:00:00+00:00,17
2026-02-17 18:00:00+00:00,-3347.0625,-3311.393,-5175.0317,-1447.7545,2026-02-17 00:00:00+00:00,18
2026-02-17 19:00:00+00:00,119.81243,-975.62604,-2839.2646,888.01263,2026-02-17 00:00:00+00:00,19
2026-02-17 20:00:00+00:00,1585.8241,417.52875,-1446.11,2281.1675,2026-02-17 00:00:00+00:00,20
2026-02-17 21:00:00+00:00,3106.1016,1658.3348,-205.30377,3521.9736,2026-02-17 00:00:00+00:00,21
2026-02-17 22:00:00+00:00,4545.305,2919.0215,1055.3832,4782.6606,2026-02-17 00:00:00+00:00,22
2026-02-17 23:00:00+00:00,6160.7036,2843.4146,979.7758,4707.053,2026-02-17 00:00:00+00:00,23
2026-02-18 00:00:00+00:00,5799.1997,2953.8394,1090.2006,4817.478,2026-02-17 00:00:00+00:00,24
